TIMESTAMP,PRECIP,TEMP2MAVG,RELHUM2MAVG,SRAVG,WDIR2M,WSPD2MAVG
2021-07-01 00:00:00,0.0,22.48,97.98,0.0,222.35,0.4
2021-07-01 01:00:00,0.0,22.27,98.31,0.0,212.89,0.56
2021-07-01 02:00:00,0.0,21.88,98.33,0.0,230.28,0.3
2021-07-01 03:00:00,0.0,21.68,98.4,0.0,213.4,0.43
2021-07-01 04:00:00,0.0,21.48,98.02,0.0,235.21,0.35
2021-07-01 05:00:00,0.0,21.09,98.27,0.59,148.23,0.2
2021-07-01 06:00:00,0.0,21.12,98.09,30.12,136.46,0.15
2021-07-01 07:00:00,0.0,21.66,93.88,96.27,329.54,0.94
2021-07-01 08:00:00,0.0,22.44,90.1,181.99,1.61,1.79
2021-07-01 09:00:00,0.0,23.43,85.26,222.18,18.34,2.34
2021-07-01 10:00:00,0.0,24.28,79.32,271.5,32.59,2.3
2021-07-01 11:00:00,0.0,25.05,75.01,364.67,35.7,1.92
2021-07-01 12:00:00,0.0,26.17,63.98,438.62,28.88,3.11
2021-07-01 13:00:00,0.0,26.83,59.12,586.75,33.16,3.37
2021-07-01 14:00:00,0.0,27.59,53.33,571.46,25.05,3.06
2021-07-01 15:00:00,0.0,28.27,47.64,688.78,28.58,2.83
2021-07-01 16:00:00,0.0,28.86,45.44,669.83,28.53,2.51
2021-07-01 17:00:00,0.0,28.52,46.26,350.71,52.85,2.59
2021-07-01 18:00:00,0.0,28.04,48.97,223.52,40.44,2.5
2021-07-01 19:00:00,0.0,27.93,46.94,190.86,29.82,2.2
2021-07-01 20:00:00,0.0,26.38,55.08,41.56,17.41,0.69
2021-07-01 21:00:00,0.0,23.22,71.8,0.15,183.42,0.5
2021-07-01 22:00:00,0.0,21.3,81.49,0.0,186.95,0.57
2021-07-01 23:00:00,0.0,20.54,86.6,0.0,181.66,0.71
2021-07-02 00:00:00,0.0,20.25,87.72,0.0,176.32,0.28
2021-07-02 01:00:00,0.0,19.31,92.81,0.0,172.01,0.52
2021-07-02 02:00:00,0.0,19.12,92.93,0.0,190.85,0.4
2021-07-02 03:00:00,0.0,18.83,93.32,0.0,175.05,0.36
2021-07-02 04:00:00,0.0,18.2,95.8,0.0,188.52,0.37
2021-07-02 05:00:00,0.0,17.63,97.08,0.08,161.7,0.26
2021-07-02 06:00:00,0.0,17.66,98.53,41.71,179.51,0.35
2021-07-02 07:00:00,0.0,19.87,92.66,179.25,18.44,0.78
2021-07-02 08:00:00,0.0,22.53,80.89,362.12,38.59,1.83
2021-07-02 09:00:00,0.0,24.61,74.3,562.27,63.08,1.59
2021-07-02 10:00:00,0.0,25.97,69.2,720.42,62.46,1.57
2021-07-02 11:00:00,0.0,27.15,61.22,704.22,38.19,1.65
2021-07-02 12:00:00,0.0,28.23,53.65,868.35,44.65,1.85
2021-07-02 13:00:00,0.0,28.96,47.26,752.3,56.62,2.22
2021-07-02 14:00:00,0.0,29.7,40.21,912.06,61.62,2.29
2021-07-02 15:00:00,0.0,30.27,33.4,846.62,70.49,2.1
2021-07-02 16:00:00,0.0,30.47,30.18,711.61,66.69,2.36
2021-07-02 17:00:00,0.0,30.21,31.42,547.59,88.28,2.03
2021-07-02 18:00:00,0.0,29.83,35.12,363.05,83.98,1.91
2021-07-02 19:00:00,0.0,28.91,41.62,180.17,85.78,1.79
2021-07-02 20:00:00,0.0,26.34,54.78,38.49,109.22,0.75
2021-07-02 21:00:00,0.0,23.65,67.32,0.35,174.57,0.35
2021-07-02 22:00:00,0.0,21.77,75.22,0.0,184.25,0.41
2021-07-02 23:00:00,0.0,20.82,79.68,0.0,218.14,0.16
2021-07-03 00:00:00,0.0,19.79,84.32,0.0,212.56,0.53
2021-07-03 01:00:00,0.0,18.91,87.75,0.0,207.41,0.48
2021-07-03 02:00:00,0.0,18.59,91.35,0.0,227.7,0.45
2021-07-03 03:00:00,0.0,17.66,94.15,0.0,186.93,0.49
2021-07-03 04:00:00,0.0,16.71,95.56,0.0,181.73,0.54
2021-07-03 05:00:00,0.0,16.21,94.82,0.14,179.18,0.67
2021-07-03 06:00:00,0.0,16.37,93.84,35.67,187.05,0.38
2021-07-03 07:00:00,0.0,18.65,90.33,168.55,72.82,0.14
2021-07-03 08:00:00,0.0,22.23,71.6,343.83,193.06,0.17
2021-07-03 09:00:00,0.0,23.99,61.55,527.66,214.77,2.14
2021-07-03 10:00:00,0.0,26.32,52.32,687.9,220.32,1.62
2021-07-03 11:00:00,0.0,28.21,43.43,819.73,228.83,1.33
2021-07-03 12:00:00,0.0,29.59,40.96,920.31,183.97,0.57
2021-07-03 13:00:00,0.0,29.87,40.03,660.56,157.17,0.54
2021-07-03 14:00:00,0.0,30.52,38.42,739.66,135.36,0.91
2021-07-03 15:00:00,0.0,31.08,37.11,723.55,158.95,0.7
2021-07-03 16:00:00,0.0,31.53,35.98,744.57,172.08,1.16
2021-07-03 17:00:00,0.0,31.51,36.1,580.97,165.2,0.88
2021-07-03 18:00:00,0.0,30.59,39.44,291.92,134.82,1.23
2021-07-03 19:00:00,0.0,29.96,43.9,159.58,147.85,0.66
2021-07-03 20:00:00,0.0,27.44,54.46,38.32,158.09,0.55
2021-07-03 21:00:00,0.0,24.85,63.77,0.04,170.69,0.75
2021-07-03 22:00:00,0.0,23.38,70.61,0.0,168.04,0.71
2021-07-03 23:00:00,0.0,22.57,74.51,0.0,157.31,0.63
2021-07-04 00:00:00,0.0,21.09,82.14,0.0,128.8,0.28
2021-07-04 01:00:00,0.0,21.21,81.14,0.0,157.2,0.25
2021-07-04 02:00:00,0.0,20.55,83.94,0.0,218.05,0.33
2021-07-04 03:00:00,0.0,19.37,90.96,0.0,262.38,0.26
2021-07-04 04:00:00,0.0,18.93,91.53,0.0,196.14,0.09
2021-07-04 05:00:00,0.0,18.28,93.29,0.02,203.7,0.19
2021-07-04 06:00:00,0.0,17.89,95.0,27.52,183.64,0.23
2021-07-04 07:00:00,0.0,20.42,86.17,159.89,177.38,0.35
2021-07-04 08:00:00,0.0,23.88,69.18,341.65,182.71,1.02
2021-07-04 09:00:00,0.0,26.0,57.87,527.41,184.13,2.6
2021-07-04 10:00:00,0.0,27.99,44.63,692.6,176.72,2.82
2021-07-04 11:00:00,0.0,29.03,43.26,823.29,179.44,2.94
2021-07-04 12:00:00,0.0,29.79,41.6,863.78,172.88,2.79
2021-07-04 13:00:00,0.0,30.7,38.32,933.52,167.49,2.29
2021-07-04 14:00:00,0.0,31.07,38.64,911.02,152.15,2.2
2021-07-04 15:00:00,0.0,31.28,38.88,806.99,157.02,2.06
2021-07-04 16:00:00,0.0,31.1,39.45,662.19,144.89,2.19
2021-07-04 17:00:00,0.0,31.0,40.11,557.5,151.6,2.15
2021-07-04 18:00:00,0.0,30.47,40.77,361.69,141.73,1.86
2021-07-04 19:00:00,0.0,29.65,44.35,189.88,148.34,1.72
2021-07-04 20:00:00,0.0,27.39,51.61,43.97,148.51,0.69
2021-07-04 21:00:00,0.0,24.18,64.01,0.31,171.4,0.59
2021-07-04 22:00:00,0.0,22.63,70.67,0.0,148.4,0.35
2021-07-04 23:00:00,0.0,22.12,73.61,0.0,161.91,0.87
2021-07-05 00:00:00,0.0,21.96,74.38,0.0,195.88,0.94
2021-07-05 01:00:00,0.0,21.68,75.01,0.0,184.42,0.79
2021-07-05 02:00:00,0.0,20.56,80.94,0.0,350.3,0.27
2021-07-05 03:00:00,0.0,19.74,84.37,0.0,280.01,0.22
2021-07-05 04:00:00,0.0,19.09,86.8,0.0,206.57,0.51
2021-07-05 05:00:00,0.0,18.45,90.08,0.0,288.39,0.23
2021-07-05 06:00:00,0.0,18.48,90.69,32.57,208.97,0.32
2021-07-05 07:00:00,0.0,20.67,83.97,163.9,152.6,0.4
2021-07-05 08:00:00,0.0,24.02,70.15,342.85,150.07,0.84
2021-07-05 09:00:00,0.0,26.66,58.53,529.51,164.58,1.45
2021-07-05 10:00:00,0.0,28.18,48.07,693.98,167.7,1.93
2021-07-05 11:00:00,0.0,29.11,43.62,809.32,169.16,1.93
2021-07-05 12:00:00,0.0,29.87,40.92,904.73,173.81,1.46
2021-07-05 13:00:00,0.0,30.67,38.85,929.09,131.25,2.0
2021-07-05 14:00:00,0.0,31.16,37.52,904.56,142.97,1.5
2021-07-05 15:00:00,0.0,31.42,36.9,824.65,162.49,1.55
2021-07-05 16:00:00,0.0,31.58,36.13,697.15,152.64,1.53
2021-07-05 17:00:00,0.0,31.54,38.36,538.99,129.04,1.52
2021-07-05 18:00:00,0.0,30.93,40.26,356.54,128.37,1.83
2021-07-05 19:00:00,0.0,29.88,44.01,174.76,123.68,1.45
2021-07-05 20:00:00,0.0,27.44,52.85,37.08,147.25,0.65
2021-07-05 21:00:00,0.0,24.44,64.9,0.17,153.99,0.52
2021-07-05 22:00:00,0.0,22.8,70.87,0.0,177.85,0.66
2021-07-05 23:00:00,0.0,22.12,73.9,0.0,192.37,0.5
2021-07-06 00:00:00,0.0,21.75,75.65,0.0,174.6,1.03
2021-07-06 01:00:00,0.0,21.28,77.0,0.0,176.59,0.97
2021-07-06 02:00:00,0.0,20.16,81.75,0.0,265.61,0.42
2021-07-06 03:00:00,0.0,18.96,86.45,0.0,262.07,0.21
2021-07-06 04:00:00,0.0,18.52,87.96,0.0,249.89,0.39
2021-07-06 05:00:00,0.0,18.33,88.28,0.0,248.74,0.25
2021-07-06 06:00:00,0.0,17.66,91.46,33.7,182.79,0.54
2021-07-06 07:00:00,0.0,20.51,81.33,173.97,166.94,0.42
2021-07-06 08:00:00,0.0,23.56,71.14,358.28,243.55,0.9
2021-07-06 09:00:00,0.0,25.73,61.96,542.71,212.87,1.31
2021-07-06 10:00:00,0.0,27.86,51.43,709.45,185.55,2.08
2021-07-06 11:00:00,0.0,29.06,44.96,838.59,160.89,1.76
2021-07-06 12:00:00,0.0,29.94,40.68,918.95,161.27,1.36
2021-07-06 13:00:00,0.0,30.85,37.77,939.78,138.39,1.94
2021-07-06 14:00:00,0.0,31.17,35.96,923.23,158.83,2.24
2021-07-06 15:00:00,0.0,31.49,36.18,814.09,152.84,1.89
2021-07-06 16:00:00,0.0,31.88,32.32,703.77,153.66,1.25
2021-07-06 17:00:00,0.0,31.81,32.73,520.19,140.88,1.17
2021-07-06 18:00:00,0.0,31.51,34.45,362.01,129.15,1.28
2021-07-06 19:00:00,0.0,29.94,40.43,137.57,129.3,1.33
2021-07-06 20:00:00,0.0,27.15,48.47,24.32,121.83,1.34
2021-07-06 21:00:00,0.0,25.71,55.44,0.0,151.81,1.02
2021-07-06 22:00:00,0.0,24.59,61.22,0.0,172.6,0.65
2021-07-06 23:00:00,0.0,24.49,63.09,0.0,167.14,1.34
2021-07-07 00:00:00,0.0,24.84,61.99,0.0,167.8,1.89
2021-07-07 01:00:00,0.0,24.51,63.12,0.0,171.02,1.64
2021-07-07 02:00:00,0.0,23.95,65.9,0.0,173.9,1.52
2021-07-07 03:00:00,0.0,23.78,66.09,0.0,188.65,1.47
2021-07-07 04:00:00,0.0,23.61,67.05,0.0,181.77,1.53
2021-07-07 05:00:00,0.0,23.02,72.51,0.0,182.82,1.41
2021-07-07 06:00:00,0.76,21.81,84.03,3.75,193.62,1.86
2021-07-07 07:00:00,1.52,21.59,91.59,42.11,191.34,1.25
2021-07-07 08:00:00,0.0,22.35,90.32,160.88,242.7,1.62
2021-07-07 09:00:00,0.0,23.72,84.75,351.53,299.46,2.02
2021-07-07 10:00:00,0.0,24.8,77.84,437.64,314.3,2.12
2021-07-07 11:00:00,0.0,25.74,72.05,368.8,320.15,2.21
2021-07-07 12:00:00,0.0,26.52,69.16,474.72,339.96,1.61
2021-07-07 13:00:00,0.0,27.69,63.27,582.15,336.83,2.12
2021-07-07 14:00:00,0.0,27.85,62.86,573.6,329.97,3.0
2021-07-07 15:00:00,0.0,28.14,59.46,711.91,334.26,3.17
2021-07-07 16:00:00,0.0,28.59,55.93,653.99,329.11,3.09
2021-07-07 17:00:00,0.0,28.48,54.28,531.64,333.29,2.92
2021-07-07 18:00:00,0.0,27.88,56.19,358.79,335.66,2.72
2021-07-07 19:00:00,0.0,27.22,58.05,212.69,349.13,2.99
2021-07-07 20:00:00,0.0,25.57,63.32,41.94,352.66,2.38
2021-07-07 21:00:00,0.0,23.81,70.79,0.25,11.49,2.04
2021-07-07 22:00:00,0.0,22.36,75.91,0.0,12.76,1.14
2021-07-07 23:00:00,0.0,21.01,80.95,0.0,198.03,0.28
2021-07-08 00:00:00,0.0,19.52,87.14,0.0,129.04,0.14
2021-07-08 01:00:00,0.0,18.89,88.51,0.0,291.77,0.26
2021-07-08 02:00:00,0.0,17.6,92.85,0.0,171.79,0.55
2021-07-08 03:00:00,0.0,16.41,95.91,0.0,174.9,0.55
2021-07-08 04:00:00,0.0,15.81,97.44,0.0,175.42,0.38
2021-07-08 05:00:00,0.0,15.38,97.81,0.02,176.95,0.25
2021-07-08 06:00:00,0.0,14.9,98.39,37.19,186.92,0.29
2021-07-08 07:00:00,0.0,17.74,95.17,181.99,130.01,0.25
2021-07-08 08:00:00,0.0,20.34,81.87,349.62,23.62,0.54
2021-07-08 09:00:00,0.0,22.39,71.37,530.9,29.47,0.85
2021-07-08 10:00:00,0.0,23.97,62.88,687.06,32.83,0.79
2021-07-08 11:00:00,0.0,25.4,56.88,816.94,48.09,0.92
2021-07-08 12:00:00,0.0,26.68,55.01,892.71,44.92,0.8
2021-07-08 13:00:00,0.0,27.78,50.08,920.65,54.18,0.95
2021-07-08 14:00:00,0.0,28.94,46.95,892.26,58.46,1.76
2021-07-08 15:00:00,0.0,30.2,44.96,806.53,87.0,2.43
2021-07-08 16:00:00,0.0,30.69,43.5,680.66,105.8,2.27
2021-07-08 17:00:00,0.0,31.03,43.59,527.29,105.53,2.22
2021-07-08 18:00:00,0.0,31.07,42.75,348.92,127.86,1.63
2021-07-08 19:00:00,0.0,30.1,44.7,171.85,135.66,1.27
2021-07-08 20:00:00,0.0,27.64,52.01,35.05,119.39,0.95
2021-07-08 21:00:00,0.0,24.93,63.1,0.06,106.97,0.57
2021-07-08 22:00:00,0.0,23.71,70.02,0.0,152.99,0.63
2021-07-08 23:00:00,0.0,23.78,70.17,0.0,162.15,1.38
2021-07-09 00:00:00,0.0,23.86,70.64,0.0,163.83,1.77
2021-07-09 01:00:00,0.0,23.4,73.95,0.0,163.25,2.2
2021-07-09 02:00:00,0.0,23.37,75.08,0.0,160.0,2.07
2021-07-09 03:00:00,0.0,23.48,73.4,0.0,162.16,1.64
2021-07-09 04:00:00,0.0,23.27,75.02,0.0,158.45,1.59
2021-07-09 05:00:00,0.0,23.43,75.39,0.0,162.12,2.55
2021-07-09 06:00:00,0.0,23.89,77.18,36.45,174.31,1.86
2021-07-09 07:00:00,0.0,25.53,75.01,168.79,151.88,1.23
2021-07-09 08:00:00,0.0,27.48,69.38,302.02,24.56,1.72
2021-07-09 09:00:00,0.0,27.07,71.5,304.86,19.01,1.4
2021-07-09 10:00:00,0.0,28.18,68.57,441.47,109.54,1.26
2021-07-09 11:00:00,0.0,29.85,61.1,369.8,176.46,2.68
2021-07-09 12:00:00,0.0,30.53,61.01,462.09,168.06,3.48
2021-07-09 13:00:00,0.0,33.98,48.1,919.4,166.35,3.47
2021-07-09 14:00:00,0.0,34.87,44.5,765.79,171.12,3.16
2021-07-09 15:00:00,0.0,33.74,47.96,452.08,172.67,2.36
2021-07-09 16:00:00,0.0,34.78,44.99,580.42,166.69,2.53
2021-07-09 17:00:00,0.0,34.96,42.92,516.93,173.77,3.14
2021-07-09 18:00:00,0.0,34.57,44.99,340.13,166.91,2.34
2021-07-09 19:00:00,0.0,33.64,48.59,164.42,158.03,2.07
2021-07-09 20:00:00,0.0,31.88,52.76,30.31,150.28,1.95
2021-07-09 21:00:00,0.0,30.35,55.0,0.0,149.88,2.53
2021-07-09 22:00:00,0.0,29.28,59.66,0.0,156.67,3.15
2021-07-09 23:00:00,0.0,28.1,66.4,0.0,159.13,3.36
2021-07-10 00:00:00,0.0,28.05,64.66,0.0,169.73,3.94
2021-07-10 01:00:00,9.91,24.43,78.97,0.0,248.26,5.06
2021-07-10 02:00:00,0.51,21.73,90.05,0.0,359.71,2.59
2021-07-10 03:00:00,0.0,20.68,90.12,0.0,64.08,4.1
2021-07-10 04:00:00,0.25,20.72,84.29,0.0,60.79,3.02
2021-07-10 05:00:00,1.78,20.06,93.49,0.0,57.96,2.59
2021-07-10 06:00:00,14.48,19.64,95.19,0.25,39.72,3.55
2021-07-10 07:00:00,0.51,19.52,96.75,21.74,85.81,1.64
2021-07-10 08:00:00,0.0,20.38,92.77,134.74,95.25,1.68
2021-07-10 09:00:00,0.0,22.7,83.38,321.81,71.88,1.32
2021-07-10 10:00:00,0.0,23.25,83.07,439.21,293.34,2.16
2021-07-10 11:00:00,0.0,24.16,78.56,573.15,302.58,1.16
2021-07-10 12:00:00,0.0,25.82,73.62,772.83,239.05,0.98
2021-07-10 13:00:00,0.0,26.84,69.92,909.16,262.41,2.72
2021-07-10 14:00:00,0.0,27.5,65.65,742.1,276.84,2.38
2021-07-10 15:00:00,0.0,28.51,59.26,784.64,267.31,2.54
2021-07-10 16:00:00,0.0,28.45,58.9,598.78,258.73,2.56
2021-07-10 17:00:00,0.0,28.71,58.15,456.92,282.65,3.32
2021-07-10 18:00:00,0.76,23.32,69.36,304.16,297.38,3.11
2021-07-10 19:00:00,0.0,23.33,74.58,160.77,300.4,2.79
2021-07-10 20:00:00,0.0,21.68,77.02,28.39,318.79,2.49
2021-07-10 21:00:00,0.0,20.09,83.68,0.19,285.74,0.73
2021-07-10 22:00:00,0.0,19.31,89.91,0.0,209.7,0.92
2021-07-10 23:00:00,0.0,19.01,91.52,0.0,223.45,1.13
2021-07-11 00:00:00,0.0,18.8,90.96,0.0,246.14,1.51
2021-07-11 01:00:00,0.0,18.57,92.49,0.0,252.47,1.46
2021-07-11 02:00:00,0.0,19.03,90.97,0.0,278.64,1.79
2021-07-11 03:00:00,0.0,18.78,92.55,0.0,279.17,1.77
2021-07-11 04:00:00,0.0,18.73,92.94,0.0,286.9,1.99
2021-07-11 05:00:00,2.29,18.79,93.46,0.0,306.09,2.33
2021-07-11 06:00:00,0.0,18.38,93.01,5.42,312.87,2.6
2021-07-11 07:00:00,0.0,18.36,93.62,57.91,312.26,2.64
2021-07-11 08:00:00,0.0,18.81,91.93,66.5,327.89,2.97
2021-07-11 09:00:00,0.0,19.14,88.48,142.74,341.22,3.82
2021-07-11 10:00:00,0.0,20.11,82.75,308.88,349.78,3.57
2021-07-11 11:00:00,0.0,21.61,74.91,473.3,335.16,3.42
2021-07-11 12:00:00,0.0,21.62,72.83,231.07,324.82,2.93
2021-07-11 13:00:00,0.0,23.12,64.06,743.07,312.5,2.9
2021-07-11 14:00:00,0.0,24.34,54.15,700.2,332.7,3.48
2021-07-11 15:00:00,0.0,24.93,51.91,756.6,340.14,3.35
2021-07-11 16:00:00,0.0,25.49,52.64,699.25,342.3,3.09
2021-07-11 17:00:00,0.0,25.09,55.99,501.22,351.29,2.94
2021-07-11 18:00:00,0.0,25.28,56.09,426.48,359.91,2.87
2021-07-11 19:00:00,0.0,24.69,59.66,174.07,28.91,2.31
2021-07-11 20:00:00,0.0,23.4,65.86,49.85,25.7,1.93
2021-07-11 21:00:00,0.0,20.83,79.34,0.25,171.92,0.55
2021-07-11 22:00:00,0.0,18.66,90.44,0.0,186.22,0.71
2021-07-11 23:00:00,0.0,18.31,90.43,0.0,184.92,0.27
2021-07-12 00:00:00,0.0,17.3,93.2,0.0,187.52,0.34
2021-07-12 01:00:00,0.0,16.46,96.26,0.0,209.63,0.21
2021-07-12 02:00:00,0.0,16.08,96.77,0.0,193.48,0.31
2021-07-12 03:00:00,0.0,15.64,97.11,0.0,174.34,0.47
2021-07-12 04:00:00,0.0,15.64,97.25,0.0,212.27,0.07
2021-07-12 05:00:00,0.0,15.14,97.6,0.0,149.31,0.28
2021-07-12 06:00:00,0.0,14.76,98.22,36.23,205.99,0.08
2021-07-12 07:00:00,0.0,16.42,94.42,182.51,204.28,0.25
2021-07-12 08:00:00,0.0,19.81,79.7,353.59,289.28,0.39
2021-07-12 09:00:00,0.0,21.41,75.73,544.96,248.44,0.64
2021-07-12 10:00:00,0.0,23.29,63.01,707.57,321.58,1.16
2021-07-12 11:00:00,0.0,24.44,50.12,824.47,319.95,2.31
2021-07-12 12:00:00,0.0,25.27,49.53,881.56,340.47,2.38
2021-07-12 13:00:00,0.0,26.05,46.32,906.63,333.05,1.93
2021-07-12 14:00:00,0.0,26.74,44.72,915.51,352.3,1.74
2021-07-12 15:00:00,0.0,27.34,43.26,816.05,347.13,1.3
2021-07-12 16:00:00,0.0,27.82,41.99,704.82,13.36,1.34
2021-07-12 17:00:00,0.0,28.2,40.05,542.98,7.14,0.44
2021-07-12 18:00:00,0.0,27.88,40.92,360.95,69.4,0.86
2021-07-12 19:00:00,0.0,27.84,42.03,172.37,91.71,0.22
2021-07-12 20:00:00,0.0,24.72,63.19,27.21,107.55,0.58
2021-07-12 21:00:00,0.0,21.45,74.56,0.04,152.61,0.38
2021-07-12 22:00:00,0.0,20.28,73.94,0.0,122.01,0.39
2021-07-12 23:00:00,0.0,18.7,81.78,0.0,208.44,0.41
2021-07-13 00:00:00,0.0,18.49,82.04,0.0,212.55,0.16
2021-07-13 01:00:00,0.0,17.35,88.01,0.0,191.93,0.04
2021-07-13 02:00:00,0.0,17.55,87.32,0.0,166.97,0.29
2021-07-13 03:00:00,0.0,17.26,89.01,0.0,296.27,0.15
2021-07-13 04:00:00,0.0,16.6,91.77,0.0,250.07,0.26
2021-07-13 05:00:00,0.0,16.25,92.6,0.0,263.3,0.22
2021-07-13 06:00:00,0.0,15.84,94.94,27.92,232.61,0.33
2021-07-13 07:00:00,0.0,18.1,90.7,148.87,328.82,0.14
2021-07-13 08:00:00,0.0,21.68,75.67,322.76,176.46,0.56
2021-07-13 09:00:00,0.0,25.12,63.62,508.87,156.26,1.15
2021-07-13 10:00:00,0.0,27.65,58.42,664.52,165.99,1.4
2021-07-13 11:00:00,0.0,29.71,54.25,797.48,161.57,1.38
2021-07-13 12:00:00,0.0,31.29,50.92,827.33,151.78,0.7
2021-07-13 13:00:00,0.0,32.55,46.26,906.97,139.17,0.78
2021-07-13 14:00:00,0.0,32.49,48.06,641.81,105.88,1.71
2021-07-13 15:00:00,0.0,31.78,51.82,358.7,119.44,1.5
2021-07-13 16:00:00,0.0,32.65,48.53,581.42,108.1,1.84
2021-07-13 17:00:00,0.0,33.07,45.79,433.16,128.14,1.69
2021-07-13 18:00:00,0.0,32.6,48.05,297.58,119.14,1.76
2021-07-13 19:00:00,0.0,31.24,52.08,121.69,123.9,1.57
2021-07-13 20:00:00,0.0,29.27,58.16,22.3,126.37,1.57
2021-07-13 21:00:00,0.0,28.19,65.83,0.0,133.27,2.42
2021-07-13 22:00:00,0.0,27.38,71.79,0.0,131.61,2.59
2021-07-13 23:00:00,0.0,26.92,71.1,0.0,140.39,2.65
2021-07-14 00:00:00,0.0,26.14,72.88,0.0,146.73,2.34
2021-07-14 01:00:00,0.0,25.49,73.91,0.0,138.26,1.63
2021-07-14 02:00:00,0.0,25.21,74.51,0.0,151.41,1.3
2021-07-14 03:00:00,0.0,24.86,75.03,0.0,157.33,1.09
2021-07-14 04:00:00,0.0,24.76,73.5,0.0,172.18,0.93
2021-07-14 05:00:00,0.0,24.35,72.92,0.0,169.2,0.94
2021-07-14 06:00:00,0.0,24.84,68.34,10.69,173.54,2.04
2021-07-14 07:00:00,0.0,25.3,65.69,100.08,175.09,3.27
2021-07-14 08:00:00,0.0,25.9,63.83,245.6,173.58,3.11
2021-07-14 09:00:00,0.0,27.58,59.66,350.26,172.58,2.97
2021-07-14 10:00:00,0.0,29.15,56.16,505.2,170.3,2.54
2021-07-14 11:00:00,0.0,30.95,48.86,782.1,177.62,3.39
2021-07-14 12:00:00,0.0,32.1,44.19,748.63,173.46,3.28
2021-07-14 13:00:00,0.0,31.94,40.56,527.87,167.45,3.49
2021-07-14 14:00:00,0.0,32.6,42.64,818.04,164.59,3.6
2021-07-14 15:00:00,0.0,33.29,41.9,758.57,164.67,3.37
2021-07-14 16:00:00,0.0,32.71,42.1,470.4,162.41,3.0
2021-07-14 17:00:00,0.0,32.32,43.09,299.83,165.1,2.68
2021-07-14 18:00:00,0.0,32.16,43.78,281.18,150.13,2.68
2021-07-14 19:00:00,0.0,31.41,42.33,117.16,152.01,2.84
2021-07-14 20:00:00,0.0,29.86,50.03,15.58,153.57,2.5
2021-07-14 21:00:00,0.0,28.51,56.05,0.0,155.05,2.68
2021-07-14 22:00:00,0.0,27.87,60.32,0.0,159.41,3.11
2021-07-14 23:00:00,0.0,27.51,62.54,0.0,169.44,3.33
2021-07-15 00:00:00,9.65,22.85,77.57,0.0,287.23,4.42
2021-07-15 01:00:00,9.65,20.06,94.22,0.0,333.5,2.25
2021-07-15 02:00:00,44.45,20.25,97.84,0.0,310.88,3.56
2021-07-15 03:00:00,15.75,19.54,99.66,0.0,282.07,1.38
2021-07-15 04:00:00,3.05,19.33,99.77,0.0,140.14,1.24
2021-07-15 05:00:00,1.27,19.37,99.71,0.0,119.35,1.49
2021-07-15 06:00:00,3.3,19.85,97.46,3.13,57.47,1.56
2021-07-15 07:00:00,2.54,19.88,97.82,11.07,39.88,1.77
2021-07-15 08:00:00,0.25,20.0,98.12,32.84,30.23,1.38
2021-07-15 09:00:00,13.97,19.92,98.39,16.57,15.75,1.95
2021-07-15 10:00:00,3.81,19.97,98.8,180.74,83.55,2.28
2021-07-15 11:00:00,0.0,21.53,92.76,358.14,107.12,2.26
2021-07-15 12:00:00,0.0,23.5,83.52,350.89,104.43,2.63
2021-07-15 13:00:00,0.0,23.59,84.83,293.5,112.25,1.96
2021-07-15 14:00:00,0.0,24.85,82.6,548.56,131.0,2.25
2021-07-15 15:00:00,0.0,25.66,78.93,589.8,141.45,2.3
2021-07-15 16:00:00,0.0,25.94,70.8,584.42,120.84,2.43
2021-07-15 17:00:00,0.0,25.02,73.36,272.97,110.63,1.31
2021-07-15 18:00:00,0.0,24.99,75.99,141.99,84.11,0.72
2021-07-15 19:00:00,0.0,24.43,82.35,66.84,47.8,1.05
2021-07-15 20:00:00,0.0,23.89,84.38,20.9,12.42,1.29
2021-07-15 21:00:00,0.0,22.86,88.3,0.0,76.81,0.76
2021-07-15 22:00:00,0.0,22.01,93.46,0.0,331.62,0.41
2021-07-15 23:00:00,0.0,21.8,94.03,0.0,52.47,0.62
2021-07-16 00:00:00,0.0,21.46,94.24,0.0,41.8,0.7
2021-07-16 01:00:00,0.0,21.06,92.59,0.0,60.15,0.85
2021-07-16 02:00:00,0.0,20.41,94.67,0.0,101.4,0.29
2021-07-16 03:00:00,0.0,19.95,97.48,0.0,38.71,0.15
2021-07-16 04:00:00,0.0,20.0,98.42,0.0,89.08,0.43
2021-07-16 05:00:00,0.0,20.23,98.72,0.0,59.46,1.13
2021-07-16 06:00:00,0.0,20.18,99.32,6.58,57.68,1.44
2021-07-16 07:00:00,0.0,20.11,99.69,34.88,58.84,1.19
2021-07-16 08:00:00,0.0,20.22,99.59,82.85,50.07,1.12
2021-07-16 09:00:00,0.0,20.8,97.48,178.97,57.31,1.47
2021-07-16 10:00:00,0.0,21.82,91.83,285.22,36.52,1.86
2021-07-16 11:00:00,0.0,22.98,85.33,361.81,38.62,2.17
2021-07-16 12:00:00,0.0,23.47,83.45,429.39,43.18,2.27
2021-07-16 13:00:00,0.0,24.23,80.04,419.59,43.54,1.99
2021-07-16 14:00:00,0.0,25.27,77.36,652.25,33.18,1.69
2021-07-16 15:00:00,0.0,26.41,74.45,706.19,42.26,1.5
